teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Tekonsha,2515286,2021,3,5.5,5.5,22.0,4,5.5,5.5,22.0,1.0,2.0,"[2515470.0, 2515488.0, 2515470.0, 2515488.0]",0.5,0.0,0.0,2,6.0,6.0,12.0,2,10.0,10.0,20.0,2.0,40.0,0.0,"[2515560.0, 2515473.0, 2515473.0, nan, 2515104.0, nan, nan, 2515473.0, 2515473.0, 2515195.0, 2515195.0, 2515435.0, 2515435.0, 2515455.0, 2515455.0, 2515550.0, 2515550.0, 2515550.0, 2515117.0, 2515435.0, 2515535.0, 2515560.0, 2515473.0, 2515473.0, nan, 2515104.0, nan, nan, 2515473.0, 2515473.0, 2515195.0, 2515195.0, 2515435.0, 2515435.0, 2515455.0, 2515455.0, 2515550.0, 2515550.0, 2515550.0, 2515117.0, 2515435.0, 2515535.0]",0.0,-8.0,-4.0,2.0,6.0,6.0,12.0,2.0,10.0,10.0,20.0,2.0,22.0,0.0,"[nan, 2515104.0, nan, nan, 2515435.0, 2515435.0, 2515455.0, 2515455.0, 2515550.0, 2515550.0, 2515117.0, 2515435.0, nan, 2515104.0, nan, nan, 2515435.0, 2515435.0, 2515455.0, 2515455.0, 2515550.0, 2515550.0, 2515117.0, 2515435.0]",0.0,-8.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,18.0,0.0,"[2515560.0, 2515473.0, 2515473.0, 2515473.0, 2515473.0, 2515195.0, 2515195.0, 2515550.0, 2515535.0, 2515560.0, 2515473.0, 2515473.0, 2515473.0, 2515473.0, 2515195.0, 2515195.0, 2515550.0, 2515535.0]",,0.0,
Temperance Bedford,2515477,2021,1,8.0,8.0,8.0,1,9.0,9.0,9.0,1.0,0.0,[2515333.0],0.0,-1.0,-1.0,30,9.333333333333334,9.0,280.0,30,2.066666666666667,1.0,62.0,2.0,11.0,28.0,"[2515295.0, 2515311.0, 2515311.0, 2515295.0, 2515047.0, 2515047.0, 2515115.0, 2515115.0, 2515115.0, 2515335.0, 2515335.0, 2515500.0, 2515500.0, 2515311.0, 2515311.0, 2515590.0, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515227.0, 2515227.0, 2515333.0, 2515227.0, 2515333.0, 2515522.0, 2515522.0, 2515330.0, 2515330.0, 2515330.0, 2515487.0, 2515487.0, 2515214.0, 2515214.0, 2515500.0, 2515500.0, 2515214.0, 2515534.0, 2515203.0, nan, 2515500.0]",0.9333333333333333,218.0,7.2666666666666675,12.0,8.666666666666666,10.0,104.0,12.0,1.0833333333333333,1.0,13.0,2.0,6.0,10.0,"[2515311.0, 2515311.0, 2515047.0, 2515047.0, 2515115.0, 2515115.0, 2515500.0, 2515590.0, 2515333.0, 2515227.0, 2515333.0, 2515522.0, 2515522.0, 2515330.0, 2515330.0, 2515500.0, 2515214.0, nan]",0.8333333333333334,91.0,7.583333333333333,18.0,9.777777777777779,9.0,176.0,18.0,2.7222222222222223,2.0,49.0,0.0,5.0,18.0,"[2515295.0, 2515295.0, 2515115.0, 2515335.0, 2515335.0, 2515500.0, 2515311.0, 2515311.0, 2515333.0, 2515333.0, 2515333.0, 2515227.0, 2515227.0, 2515333.0, 2515330.0, 2515487.0, 2515487.0, 2515214.0, 2515214.0, 2515500.0, 2515534.0, 2515203.0, 2515500.0]",1.0,127.0,7.055555555555556
Three Oaks River Valley,2515239,2021,5,8.6,9.0,43.0,5,2.4,1.0,12.0,1.0,4.0,"[2515237.0, 2515161.0, 2515212.0, 2515248.0, 2515488.0]",0.8,31.0,6.199999999999999,1,18.0,18.0,18.0,1,0.0,0.0,0.0,0.0,25.0,1.0,"[2515508.0, 2515118.0, 2515248.0, 2515212.0, 2515179.0, 2515287.0, 2515160.0, 2515105.0, 2515161.0, 2515107.0, 2515237.0, 2515118.0, nan, 2515212.0, 2515160.0, nan, 2515287.0, 2515067.0, 2515067.0, 2515071.0, 2515071.0, 2515161.0, 2515237.0, 2515285.0, nan, nan]",1.0,18.0,18.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,"[2515118.0, 2515248.0, 2515212.0, nan, 2515160.0, nan, 2515287.0, 2515067.0, 2515067.0, 2515161.0, 2515237.0, nan, nan]",1.0,18.0,18.0,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,"[2515508.0, 2515179.0, 2515287.0, 2515160.0, 2515105.0, 2515161.0, 2515107.0, 2515237.0, 2515118.0, 2515212.0, 2515071.0, 2515071.0, 2515285.0]",,0.0,
Three Rivers,2515096,2021,1,1.0,1.0,1.0,1,7.0,7.0,7.0,1.0,0.0,[2515199.0],0.0,-6.0,-6.0,5,2.4,3.0,12.0,5,11.6,11.0,58.0,5.0,18.0,0.0,"[2515078.0, 2515181.0, 2515078.0, 2515082.0, 2515075.0, 2515532.0, 2515146.0, 2515340.0, 2515097.0, 2515245.0, 2515179.0, 2515245.0, 2515084.0, 2515373.0, 2515382.0, 2515097.0, 2515408.0, 2515199.0, 2515106.0, 2515357.0, 2515357.0, 2515105.0, 2515083.0]",0.0,-46.0,-9.2,3.0,2.0,2.0,6.0,3.0,11.333333333333334,11.0,34.0,3.0,10.0,0.0,"[2515078.0, 2515078.0, 2515082.0, 2515075.0, 2515097.0, 2515245.0, 2515245.0, 2515084.0, 2515097.0, 2515408.0, 2515106.0, 2515357.0, 2515357.0]",0.0,-28.0,-9.333333333333334,2.0,3.0,3.0,6.0,2.0,12.0,12.0,24.0,2.0,8.0,0.0,"[2515181.0, 2515532.0, 2515146.0, 2515340.0, 2515179.0, 2515373.0, 2515382.0, 2515199.0, 2515105.0, 2515083.0]",0.0,-18.0,-9.0
Traverse City Central,2515363,2021,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,[2515460.0],0.0,-1.0,-1.0,10,5.9,4.0,59.0,10,3.5,4.0,35.0,4.0,15.0,6.0,"[2515426.0, 2515294.0, 2515356.0, 2515471.0, 2515146.0, 2515182.0, 2515382.0, 2515185.0, 2515288.0, 2515575.0, 2515575.0, 2515246.0, 2515599.0, 2515599.0, nan, 2515304.0, 2515376.0, nan, 2515582.0, 2515582.0, 2515500.0, 2515500.0, 2515168.0, 2515304.0, 2515225.0]",0.6,24.0,2.4000000000000004,3.0,9.666666666666666,11.0,29.0,3.0,1.6666666666666667,0.0,5.0,1.0,10.0,2.0,"[2515294.0, 2515356.0, 2515185.0, 2515288.0, 2515575.0, 2515575.0, nan, 2515304.0, 2515376.0, nan, 2515168.0, 2515304.0, 2515225.0]",0.6666666666666666,24.0,7.999999999999999,7.0,4.285714285714286,4.0,30.0,7.0,4.285714285714286,4.0,30.0,3.0,5.0,4.0,"[2515426.0, 2515471.0, 2515146.0, 2515182.0, 2515382.0, 2515246.0, 2515599.0, 2515599.0, 2515582.0, 2515582.0, 2515500.0, 2515500.0]",0.5714285714285714,0.0,0.0
Traverse City Christian,2515598,2021,3,12.0,12.0,48.0,4,8.5,8.5,34.0,1.0,2.0,"[2515512.0, 2515210.0, 2515512.0, 2515210.0]",0.5,14.0,3.5,14,3.4285714285714284,4.0,48.0,14,8.857142857142858,7.0,124.0,10.0,22.0,4.0,"[2515088.0, 2515464.0, 2515464.0, 2515464.0, 2515329.0, 2515053.0, 2515053.0, 2515402.0, 2123272.0, 2123272.0, 2515182.0, 2515225.0, 2515402.0, 2515402.0, 2487044.0, 2515434.0, 2487047.0, 2515169.0, 2515088.0, 2515464.0, 2515464.0, 2515464.0, 2515329.0, 2515053.0, 2515053.0, 2515402.0, 2123272.0, 2123272.0, 2515182.0, 2515225.0, 2515402.0, 2515402.0, 2487044.0, 2515434.0, 2487047.0, 2515169.0]",0.2857142857142857,-76.0,-5.428571428571429,6.0,5.333333333333333,4.0,32.0,6.0,4.666666666666667,5.0,28.0,2.0,6.0,4.0,"[2515402.0, 2123272.0, 2123272.0, 2515225.0, 2487044.0, 2515169.0, 2515402.0, 2123272.0, 2123272.0, 2515225.0, 2487044.0, 2515169.0]",0.6666666666666666,4.0,0.6666666666666661,8.0,2.0,2.0,16.0,8.0,12.0,12.0,96.0,8.0,16.0,0.0,"[2515088.0, 2515464.0, 2515464.0, 2515464.0, 2515329.0, 2515053.0, 2515053.0, 2515182.0, 2515402.0, 2515402.0, 2515434.0, 2487047.0, 2515088.0, 2515464.0, 2515464.0, 2515464.0, 2515329.0, 2515053.0, 2515053.0, 2515182.0, 2515402.0, 2515402.0, 2515434.0, 2487047.0]",0.0,-80.0,-10.0
Traverse City St Francis,2515168,2021,7,6.714285714285714,5.0,47.0,7,3.142857142857143,2.0,22.0,1.0,6.0,"[2515434.0, 2515210.0, 2515446.0, 2300773.0, 2515349.0, 2515171.0, 2515177.0]",0.8571428571428571,25.0,3.5714285714285716,7,11.142857142857142,12.0,78.0,7,1.5714285714285714,1.0,11.0,1.0,21.0,6.0,"[nan, nan, nan, 2515571.0, 2515182.0, 2515464.0, 2515326.0, 2515326.0, 2515512.0, 2515094.0, 2515413.0, 2515300.0, 2515169.0, 2515169.0, 2515483.0, 2515446.0, 2515434.0, 2515225.0, 2455122.0, 2515563.0, 2515388.0, 2515210.0, 2515210.0, 2515363.0, 2515300.0, 2515599.0, nan, nan]",0.8571428571428571,67.0,9.571428571428571,7.0,11.142857142857142,12.0,78.0,7.0,1.5714285714285714,1.0,11.0,1.0,11.0,6.0,"[nan, nan, nan, 2515464.0, 2515326.0, 2515326.0, 2515512.0, 2515094.0, 2515413.0, 2515169.0, 2515169.0, 2515483.0, 2515434.0, 2515388.0, 2515210.0, 2515210.0, nan, nan]",0.8571428571428571,67.0,9.571428571428571,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[2515571.0, 2515182.0, 2515300.0, 2515446.0, 2515225.0, 2455122.0, 2515563.0, 2515363.0, 2515300.0, 2515599.0]",,0.0,
Traverse City West,2515599,2021,3,6.333333333333333,5.0,19.0,3,2.0,2.0,6.0,1.0,2.0,"[2515582.0, 2515460.0, 2515234.0]",0.6666666666666666,13.0,4.333333333333333,5,6.4,4.0,32.0,5,6.4,7.0,32.0,3.0,20.0,2.0,"[2515546.0, 2515471.0, 2515262.0, 2515512.0, 2515575.0, 2515548.0, 2515312.0, 2517145.0, 2515182.0, 2515304.0, 2515094.0, 2515363.0, 2515363.0, 2515267.0, 2515582.0, 2515243.0, 2515198.0, 2515198.0, 2515308.0, 2515322.0, 2515178.0, 2515288.0, 2515509.0, 2515509.0, 2515168.0]",0.4,0.0,0.0,2.0,4.0,4.0,8.0,2.0,4.0,4.0,8.0,1.0,11.0,1.0,"[2515512.0, 2515575.0, 2515182.0, 2515094.0, 2515363.0, 2515363.0, 2515267.0, 2515582.0, 2515243.0, 2515308.0, 2515509.0, 2515509.0, 2515168.0]",0.5,0.0,0.0,3.0,8.0,8.0,24.0,3.0,8.0,11.0,24.0,2.0,9.0,1.0,"[2515546.0, 2515471.0, 2515262.0, 2515548.0, 2515312.0, 2517145.0, 2515304.0, 2515198.0, 2515198.0, 2515322.0, 2515178.0, 2515288.0]",0.3333333333333333,0.0,0.0
Trenton,2515200,2021,5,5.4,5.0,27.0,5,2.2,1.0,11.0,1.0,4.0,"[2515047.0, 2515046.0, 2515360.0, 2515170.0, 2515050.0]",0.8,16.0,3.2,10,9.1,8.0,91.0,10,5.9,5.5,59.0,3.0,41.0,7.0,"[nan, 2515045.0, 2515572.0, 2515555.0, 2515050.0, 2515050.0, 2515572.0, 2515572.0, 2515573.0, 2515295.0, 2516904.0, 2515558.0, 2515558.0, 2515462.0, nan, 2515423.0, 2515547.0, 2515388.0, 2515555.0, 2515130.0, 2515130.0, 2515130.0, nan, 2515226.0, nan, 2515573.0, 2515295.0, 2513623.0, 2515333.0, 2515333.0, 2515462.0, 2515584.0, 2515423.0, 2515223.0, 2515223.0, 2515374.0, 2515555.0, 2515388.0, 2515359.0, 2515359.0, 2516867.0, 2516867.0, nan, 2516904.0, nan, nan, nan, nan, nan, nan, nan]",0.7,32.0,3.1999999999999993,4.0,9.25,8.0,37.0,4.0,8.0,8.0,32.0,2.0,30.0,2.0,"[nan, 2515572.0, 2515572.0, 2515573.0, 2516904.0, nan, 2515423.0, 2515547.0, 2515555.0, 2515130.0, 2515130.0, 2515130.0, nan, 2515226.0, nan, 2515295.0, 2513623.0, 2515462.0, 2515223.0, 2515223.0, 2515388.0, 2515359.0, 2515359.0, 2516867.0, 2516867.0, nan, 2516904.0, nan, nan, nan, nan, nan, nan, nan]",0.5,5.0,1.25,6.0,9.0,8.5,54.0,6.0,4.5,4.0,27.0,1.0,11.0,5.0,"[2515045.0, 2515572.0, 2515555.0, 2515050.0, 2515050.0, 2515295.0, 2515558.0, 2515558.0, 2515462.0, 2515388.0, 2515573.0, 2515333.0, 2515333.0, 2515584.0, 2515423.0, 2515374.0, 2515555.0]",0.8333333333333334,27.0,4.5
Troy,2515209,2021,2,4.5,4.5,9.0,2,5.0,5.0,10.0,1.0,1.0,"[2515221.0, 2515497.0]",0.5,-1.0,-0.5,3,4.0,2.0,12.0,3,5.666666666666667,6.0,17.0,2.0,34.0,1.0,"[2515422.0, 2515422.0, 2515293.0, 2515564.0, 2515564.0, 2515594.0, 2515594.0, 2515594.0, 2515594.0, 2000109.0, 2000109.0, 2000109.0, 2000109.0, 2515223.0, 2515509.0, 2515223.0, 2515407.0, 2513520.0, 2515221.0, 2515221.0, 2515511.0, 2515386.0, 2515511.0, 2515163.0, 2515163.0, 2515507.0, 2515262.0, 2515262.0, 2515407.0, 2515501.0, 2515501.0, 2515353.0, 2515293.0, 2515313.0, 2515226.0, 2515226.0, 2515529.0]",0.3333333333333333,-5.0,-1.666666666666667,2.0,5.0,5.0,10.0,2.0,5.0,5.0,10.0,1.0,19.0,1.0,"[2515422.0, 2515422.0, 2515293.0, 2515594.0, 2515594.0, 2000109.0, 2000109.0, 2515223.0, 2513520.0, 2515221.0, 2515511.0, 2515386.0, 2515163.0, 2515262.0, 2515407.0, 2515501.0, 2515501.0, 2515313.0, 2515226.0, 2515226.0, 2515529.0]",0.5,0.0,0.0,1.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,1.0,15.0,0.0,"[2515564.0, 2515564.0, 2515594.0, 2515594.0, 2000109.0, 2000109.0, 2515223.0, 2515509.0, 2515407.0, 2515221.0, 2515511.0, 2515163.0, 2515507.0, 2515262.0, 2515353.0, 2515293.0]",0.0,-5.0,-5.0
Troy Athens,2515221,2021,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,[2515209.0],0.0,-2.0,-2.0,9,10.88888888888889,13.0,98.0,9,5.111111111111111,4.0,46.0,2.0,32.0,7.0,"[nan, 2515545.0, 2515587.0, 2515099.0, 2515215.0, 2515099.0, 2515519.0, 2515507.0, 2515284.0, 2515173.0, 2515272.0, 2515594.0, 2515130.0, 2515382.0, 2515511.0, 2515511.0, 2515163.0, nan, 2515262.0, 2515262.0, 2515209.0, 2515209.0, 2515223.0, 2515223.0, 2515293.0, 2515407.0, 2515456.0, 2515407.0, 2515456.0, 2515093.0, 2515353.0, 2515594.0, 2515594.0, 2515163.0, 2515163.0, 2515501.0, 2515501.0, 2515262.0, 2515359.0, 2515262.0, nan]",0.7777777777777778,52.0,5.777777777777779,4.0,13.25,12.5,53.0,4.0,3.5,3.5,14.0,0.0,15.0,4.0,"[2515173.0, 2515130.0, 2515511.0, nan, 2515262.0, 2515209.0, 2515223.0, 2515293.0, 2515407.0, 2515093.0, 2515594.0, 2515594.0, 2515163.0, 2515163.0, 2515501.0, 2515501.0, 2515262.0, 2515262.0, nan]",1.0,39.0,9.75,5.0,9.0,13.0,45.0,5.0,6.4,4.0,32.0,2.0,17.0,3.0,"[nan, 2515545.0, 2515587.0, 2515099.0, 2515215.0, 2515099.0, 2515519.0, 2515507.0, 2515284.0, 2515272.0, 2515594.0, 2515382.0, 2515511.0, 2515163.0, 2515262.0, 2515209.0, 2515223.0, 2515456.0, 2515407.0, 2515456.0, 2515353.0, 2515359.0]",0.6,13.0,2.5999999999999996
Ubly,2515187,2021,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,[2516888.0],0.0,-2.0,-2.0,4,7.5,3.0,30.0,4,7.75,8.0,31.0,3.0,16.0,1.0,"[2515399.0, 2515381.0, 2515493.0, 2515486.0, 2515186.0, nan, nan, 2515290.0, 2515290.0, 2515166.0, 2515166.0, 2515503.0, 2515112.0, 2515112.0, 2515549.0, 2515309.0, 2515521.0, 2515362.0, nan, 2515112.0]",0.25,-1.0,-0.25,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[2515381.0, 2515486.0, nan, nan, 2515112.0, 2515112.0, 2515549.0, 2515309.0, 2515362.0, nan]",,0.0,,4.0,7.5,3.0,30.0,4.0,7.75,8.0,31.0,3.0,6.0,1.0,"[2515399.0, 2515493.0, 2515186.0, 2515290.0, 2515290.0, 2515166.0, 2515166.0, 2515503.0, 2515521.0, 2515112.0]",0.25,-1.0,-0.25
Union City,2515435,2021,1,8.0,8.0,8.0,1,13.0,13.0,13.0,1.0,0.0,[2515117.0],0.0,-5.0,-5.0,10,4.8,5.0,48.0,10,5.5,4.0,55.0,4.0,22.0,5.0,"[2515470.0, 2515470.0, 2515365.0, 2515204.0, 2515365.0, 2515220.0, 2515317.0, 2515415.0, 2515415.0, 2515265.0, 2515265.0, 2515560.0, 2515566.0, 2515513.0, 2515184.0, 2515106.0, 2515106.0, 2515286.0, 2515286.0, 2515317.0, 2515488.0, 2515473.0, 2515473.0, 2515117.0, 2515109.0, 2515470.0, 2515533.0, 2515286.0, nan, 2515414.0, 2515414.0]",0.5,-7.0,-0.7000000000000002,6.0,6.333333333333333,6.0,38.0,6.0,3.8333333333333335,2.5,23.0,2.0,6.0,4.0,"[2515365.0, 2515204.0, 2515365.0, 2515317.0, 2515265.0, 2515265.0, 2515184.0, 2515317.0, 2515117.0, nan, 2515414.0, 2515414.0]",0.6666666666666666,15.0,2.4999999999999996,4.0,2.5,2.5,10.0,4.0,8.0,7.5,32.0,2.0,16.0,1.0,"[2515470.0, 2515470.0, 2515220.0, 2515415.0, 2515415.0, 2515560.0, 2515566.0, 2515513.0, 2515106.0, 2515106.0, 2515286.0, 2515286.0, 2515488.0, 2515473.0, 2515473.0, 2515109.0, 2515470.0, 2515533.0, 2515286.0]",0.25,-22.0,-5.5
Unionville-Sebewaing,2515362,2021,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,0.0,[2515310.0],0.0,-1.0,-1.0,4,2.5,2.0,10.0,4,7.0,7.0,28.0,3.0,19.0,1.0,"[2515124.0, 2515035.0, 2515134.0, 2515381.0, 2515493.0, 2515166.0, 2515166.0, nan, 2515468.0, nan, 2515421.0, 2515493.0, 2515299.0, 2515521.0, 2515399.0, 2515309.0, 2515186.0, 2515112.0, 2515187.0, 2515399.0, 2515493.0, nan, 2515529.0]",0.25,-18.0,-4.5,3.0,3.0,3.0,9.0,3.0,5.0,5.0,15.0,2.0,12.0,1.0,"[2515124.0, 2515035.0, 2515381.0, 2515493.0, 2515166.0, 2515166.0, nan, nan, 2515299.0, 2515521.0, 2515309.0, 2515112.0, 2515399.0, nan, 2515529.0]",0.3333333333333333,-6.0,-2.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,1.0,7.0,0.0,"[2515134.0, 2515468.0, 2515421.0, 2515493.0, 2515399.0, 2515186.0, 2515187.0, 2515493.0]",0.0,-12.0,-12.0
Utica,2515545,2021,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,[2515496.0],0.0,-3.0,-3.0,7,10.285714285714286,10.0,72.0,7,5.285714285714286,5.0,37.0,2.0,39.0,5.0,"[2515221.0, 2515303.0, 2515496.0, 2515496.0, 2515297.0, 2515238.0, 2515272.0, 2515272.0, 2515272.0, 2515297.0, nan, 2515596.0, 2515165.0, 2515218.0, 2515218.0, 2515289.0, 2515289.0, 2515301.0, 2515173.0, 2515173.0, 2515173.0, 2515173.0, 2515173.0, 2515211.0, 2515211.0, 2515395.0, 2515395.0, 2515395.0, 2515395.0, 2515383.0, 2515383.0, 2515307.0, 2515307.0, 2515307.0, 2515519.0, 2515519.0, 2515514.0, 2515514.0, 2515514.0, 2515496.0, 2515472.0, 2515507.0, 2515359.0, 2515297.0, 2515297.0, 2515301.0]",0.7142857142857143,35.0,5.000000000000001,4.0,9.75,9.5,39.0,4.0,6.25,5.0,25.0,2.0,20.0,2.0,"[2515221.0, 2515303.0, 2515496.0, 2515496.0, 2515272.0, 2515297.0, nan, 2515289.0, 2515289.0, 2515173.0, 2515173.0, 2515173.0, 2515211.0, 2515211.0, 2515395.0, 2515395.0, 2515383.0, 2515383.0, 2515307.0, 2515519.0, 2515519.0, 2515514.0, 2515507.0, 2515301.0]",0.5,14.0,3.5,3.0,11.0,11.0,33.0,3.0,4.0,5.0,12.0,0.0,19.0,3.0,"[2515297.0, 2515238.0, 2515272.0, 2515272.0, 2515596.0, 2515165.0, 2515218.0, 2515218.0, 2515301.0, 2515173.0, 2515173.0, 2515395.0, 2515395.0, 2515307.0, 2515307.0, 2515514.0, 2515514.0, 2515496.0, 2515472.0, 2515359.0, 2515297.0, 2515297.0]",1.0,21.0,7.0
Utica Eisenhower,2515297,2021,2,6.0,6.0,12.0,2,2.0,2.0,4.0,1.0,1.0,"[2515509.0, 2515279.0]",0.5,8.0,4.0,6,5.666666666666667,6.0,34.0,6,7.0,7.0,42.0,3.0,42.0,3.0,"[2515545.0, 2515545.0, 2515507.0, 2515275.0, 2515301.0, 2515519.0, 2515496.0, 2515496.0, 2515218.0, 2515218.0, 2515218.0, 2515218.0, 2515238.0, 2515238.0, 2515272.0, 2515518.0, 2515272.0, 2515272.0, 2515042.0, 2515042.0, 2515518.0, 2515518.0, 2515258.0, 2515258.0, 2515258.0, 2515258.0, 2515433.0, 2515134.0, 2515226.0, 2515134.0, 2515226.0, 2515596.0, 2515596.0, 2515596.0, 2515042.0, 2515042.0, 2515472.0, 2515472.0, 2515472.0, 2515272.0, 2515279.0, 2515433.0, 2515289.0, 2515594.0, 2515545.0, 2515545.0, 2515272.0, 2515272.0]",0.5,-8.0,-1.333333333333333,5.0,5.0,5.0,25.0,5.0,8.0,8.0,40.0,3.0,25.0,2.0,"[2515545.0, 2515275.0, 2515301.0, 2515496.0, 2515496.0, 2515218.0, 2515218.0, 2515238.0, 2515238.0, 2515272.0, 2515518.0, 2515272.0, 2515518.0, 2515518.0, 2515258.0, 2515258.0, 2515258.0, 2515433.0, 2515134.0, 2515134.0, 2515596.0, 2515042.0, 2515042.0, 2515472.0, 2515272.0, 2515594.0, 2515545.0, 2515545.0, 2515272.0, 2515272.0]",0.4,-15.0,-3.0,1.0,9.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,17.0,1.0,"[2515545.0, 2515507.0, 2515519.0, 2515218.0, 2515218.0, 2515272.0, 2515042.0, 2515042.0, 2515258.0, 2515226.0, 2515226.0, 2515596.0, 2515596.0, 2515472.0, 2515472.0, 2515279.0, 2515433.0, 2515289.0]",1.0,7.0,7.0
Utica Ford,2515496,2021,5,8.6,9.0,43.0,5,4.6,5.0,23.0,1.0,4.0,"[2515332.0, 2515545.0, 2515272.0, 2515596.0, 2515243.0]",0.8,20.0,4.0,32,7.65625,7.0,245.0,32,4.28125,4.0,137.0,7.0,8.0,25.0,"[2515545.0, 2515545.0, 2515422.0, 2515272.0, 2515218.0, 2515218.0, 2515218.0, 2515297.0, 2515297.0, 2515226.0, 2515226.0, 2515226.0, 2515258.0, 2515258.0, 2515301.0, 2515301.0, 2515301.0, 2515301.0, 2515045.0, 2515388.0, 2515383.0, 2515383.0, 2515383.0, 2515383.0, 2515383.0, 2515293.0, 2515293.0, 2515565.0, 2515565.0, 2515565.0, 2515275.0, 2515275.0, 2515275.0, nan, 2515545.0, 2515197.0, 2515327.0, 2515514.0, 2515472.0, 2515472.0]",0.78125,108.0,3.375,12.0,7.5,7.5,90.0,12.0,4.0,2.0,48.0,2.0,4.0,10.0,"[2515218.0, 2515218.0, 2515226.0, 2515226.0, 2515258.0, 2515301.0, 2515301.0, 2515301.0, 2515383.0, 2515383.0, 2515383.0, 2515565.0, 2515275.0, nan, 2515545.0, 2515197.0]",0.8333333333333334,42.0,3.5,20.0,7.75,6.5,155.0,20.0,4.45,4.0,89.0,5.0,4.0,15.0,"[2515545.0, 2515545.0, 2515422.0, 2515272.0, 2515218.0, 2515297.0, 2515297.0, 2515226.0, 2515258.0, 2515301.0, 2515045.0, 2515388.0, 2515383.0, 2515383.0, 2515293.0, 2515293.0, 2515565.0, 2515565.0, 2515275.0, 2515275.0, 2515327.0, 2515514.0, 2515472.0, 2515472.0]",0.75,66.0,3.3
Vandercook Lake,2515265,2021,2,3.5,3.5,7.0,2,8.5,8.5,17.0,1.0,1.0,"[2515528.0, 2515590.0]",0.5,-10.0,-5.0,23,4.304347826086956,3.0,99.0,23,10.347826086956522,10.0,238.0,19.0,0.0,4.0,"[2515305.0, 2515305.0, 2515270.0, 2515270.0, 2515488.0, 2515488.0, 2515506.0, 2515506.0, 2515435.0, 2515435.0, 2515378.0, 2515378.0, 2515184.0, 2515337.0, 2515337.0, 2515220.0, 2515317.0, 2515298.0, 2515298.0, 2515567.0, 2515567.0, 2515517.0, 2515517.0]",0.17391304347826086,-139.0,-6.043478260869565,11.0,5.0,4.0,55.0,11.0,12.090909090909092,12.0,133.0,9.0,0.0,2.0,"[2515305.0, 2515305.0, 2515270.0, 2515506.0, 2515378.0, 2515337.0, 2515337.0, 2515567.0, 2515567.0, 2515517.0, 2515517.0]",0.18181818181818182,-78.0,-7.090909090909092,12.0,3.6666666666666665,1.5,44.0,12.0,8.75,8.5,105.0,10.0,0.0,2.0,"[2515270.0, 2515488.0, 2515488.0, 2515506.0, 2515435.0, 2515435.0, 2515378.0, 2515184.0, 2515220.0, 2515317.0, 2515298.0, 2515298.0]",0.16666666666666666,-61.0,-5.083333333333334
