teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Saginaw Heritage,95994,2011,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,[96109.0],0.0,-3.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,"[96094.0, 96094.0, 96094.0, 95877.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[96094.0, 96094.0, 96094.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[95877.0],,0.0,
Saginaw Michigan Lutheran Seminary,95874,2011,1,3.0,3.0,3.0,1,5.0,5.0,5.0,1.0,0.0,[95866.0],0.0,-2.0,-2.0,6.0,2.8333333333333335,3.5,17.0,6.0,8.666666666666666,9.0,52.0,4.0,4.0,1.0,"[95707.0, 96292.0, 96141.0, 96141.0, 95866.0, 95866.0, 95989.0, 95982.0, 95982.0]",0.16666666666666666,-35.0,-5.833333333333332,2.0,4.0,4.0,8.0,2.0,6.5,6.5,13.0,1.0,1.0,0.0,"[96141.0, 96141.0]",0.0,-5.0,-2.5,4.0,2.25,2.0,9.0,4.0,9.75,10.5,39.0,3.0,3.0,1.0,"[95707.0, 96292.0, 95866.0, 95866.0, 95989.0, 95982.0, 95982.0]",0.25,-30.0,-7.5
Saginaw Nouvel,96292,2011,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,[96049.0],0.0,-5.0,-5.0,2.0,8.5,8.5,17.0,2.0,1.5,1.5,3.0,0.0,3.0,2.0,"[95877.0, 95874.0, 96141.0, 96141.0, 96141.0]",1.0,14.0,7.0,1.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"[95874.0, 96141.0]",1.0,10.0,10.0,1.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,"[95877.0, 96141.0, 96141.0]",1.0,4.0,4.0
Saginaw Swan Valley,95843,2011,1,6.0,6.0,6.0,1,14.0,14.0,14.0,1.0,0.0,[96284.0],0.0,-8.0,-8.0,5.0,3.2,2.0,16.0,5.0,4.6,3.0,23.0,3.0,2.0,2.0,"[95752.0, 95893.0, 95893.0, 95688.0, 95688.0, 95989.0, 95989.0]",0.4,-7.0,-1.3999999999999995,2.0,3.0,3.0,6.0,2.0,6.0,6.0,12.0,1.0,0.0,1.0,"[95688.0, 95688.0]",0.5,-6.0,-3.0,3.0,3.3333333333333335,2.0,10.0,3.0,3.6666666666666665,3.0,11.0,2.0,2.0,1.0,"[95752.0, 95893.0, 95893.0, 95989.0, 95989.0]",0.3333333333333333,-1.0,-0.33333333333333304
Saginaw Valley Lutheran,96141,2011,4,8.75,8.0,35.0,4,3.0,3.0,12.0,1.0,3.0,"[95783.0, 96152.0, 96049.0, 95689.0]",0.75,23.0,5.75,20.0,5.6,5.0,112.0,20.0,6.7,5.5,134.0,9.0,13.0,10.0,"[95707.0, 96292.0, 96292.0, 95863.0, 95863.0, 95965.0, 96016.0, 96248.0, 96238.0, 96238.0, 96152.0, 96148.0, 96275.0, 95874.0, 95874.0, nan, 96270.0, 96270.0, 95866.0, 95866.0, 96292.0, 96049.0, 96049.0, 95982.0, 95982.0, 95982.0, 95982.0, 95982.0, 96152.0, 96152.0, 95887.0, 96010.0]",0.5,-22.0,-1.1000000000000005,11.0,5.363636363636363,6.0,59.0,11.0,6.545454545454546,5.0,72.0,5.0,4.0,6.0,"[96292.0, 95863.0, 95863.0, 96238.0, 96238.0, 96148.0, 96275.0, nan, 96270.0, 96270.0, 95866.0, 95866.0, 96292.0, 95887.0, 96010.0]",0.5454545454545454,-13.0,-1.1818181818181825,9.0,5.888888888888889,5.0,53.0,9.0,6.888888888888889,7.0,62.0,4.0,9.0,4.0,"[95707.0, 96292.0, 95965.0, 96016.0, 96248.0, 96152.0, 95874.0, 95874.0, 96049.0, 96049.0, 95982.0, 95982.0, 95982.0, 95982.0, 95982.0, 96152.0, 96152.0]",0.4444444444444444,-9.0,-1.0
Salem,95921,2011,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,[96041.0],0.0,-7.0,-7.0,4.0,6.5,5.0,26.0,4.0,6.5,7.5,26.0,3.0,3.0,1.0,"[96160.0, 96041.0, 95875.0, 95800.0, 95759.0, 95759.0, 95851.0]",0.25,0.0,0.0,1.0,12.0,12.0,12.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,"[95875.0, 95800.0]",1.0,10.0,10.0,3.0,4.666666666666667,5.0,14.0,3.0,8.0,9.0,24.0,3.0,2.0,0.0,"[96160.0, 96041.0, 95759.0, 95759.0, 95851.0]",0.0,-10.0,-3.333333333333333
Saline,96160,2011,3,10.0,12.0,30.0,3,6.666666666666667,8.0,20.0,1.0,2.0,"[95920.0, 96250.0, 96120.0]",0.6666666666666666,10.0,3.333333333333333,6.0,22.833333333333332,9.0,137.0,6.0,5.5,4.5,33.0,1.0,16.0,5.0,"[95921.0, 95816.0, 95897.0, 95897.0, 95686.0, 95890.0, 96188.0, 95962.0, 96120.0, 96120.0, 95742.0, 95800.0, 95800.0, 95777.0, 252145.0, 95780.0, 96150.0, 96081.0, 95920.0, 95758.0, 95916.0, 96269.0]",0.8333333333333334,104.0,17.333333333333332,2.0,50.5,50.5,101.0,2.0,6.5,6.5,13.0,1.0,8.0,1.0,"[95921.0, 95686.0, 96188.0, 95962.0, 95742.0, 252145.0, 96150.0, 95920.0, 95758.0, 96269.0]",0.5,88.0,44.0,4.0,9.0,9.0,36.0,4.0,5.0,4.5,20.0,0.0,8.0,4.0,"[95816.0, 95897.0, 95897.0, 95890.0, 96120.0, 96120.0, 95800.0, 95800.0, 95777.0, 95780.0, 96081.0, 95916.0]",1.0,16.0,4.0
Sand Creek,95768,2011,1,2.0,2.0,2.0,1,12.0,12.0,12.0,1.0,0.0,[96221.0],0.0,-10.0,-10.0,2.0,5.0,5.0,10.0,2.0,6.5,6.5,13.0,2.0,1.0,0.0,"[95786.0, 95786.0, 95786.0]",0.0,-3.0,-1.5,,,,,,,,,,,,,,,,2.0,5.0,5.0,10.0,2.0,6.5,6.5,13.0,2.0,1.0,0.0,"[95786.0, 95786.0, 95786.0]",0.0,-3.0,-1.5
Sandusky,96232,2011,1,5.0,5.0,5.0,1,9.0,9.0,9.0,1.0,0.0,[95992.0],0.0,-4.0,-4.0,2.0,2.0,2.0,4.0,2.0,15.5,15.5,31.0,2.0,1.0,0.0,"[96196.0, 95886.0, 95886.0]",0.0,-27.0,-13.5,,,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,15.5,15.5,31.0,2.0,1.0,0.0,"[96196.0, 95886.0, 95886.0]",0.0,-27.0,-13.5
Sanford Meridian Early College,96106,2011,2,5.5,5.5,11.0,2,9.0,9.0,18.0,1.0,1.0,"[95982.0, 95688.0]",0.5,-7.0,-3.5,5.0,4.2,5.0,21.0,5.0,5.4,4.0,27.0,3.0,0.0,2.0,"[96042.0, 95863.0, 95863.0, 95926.0, 95926.0]",0.4,-6.0,-1.2000000000000002,5.0,4.2,5.0,21.0,5.0,5.4,4.0,27.0,3.0,0.0,2.0,"[96042.0, 95863.0, 95863.0, 95926.0, 95926.0]",0.4,-6.0,-1.2000000000000002,,,,,,,,,,,,,,,
Saranac,96050,2011,1,3.0,3.0,3.0,1,18.0,18.0,18.0,1.0,0.0,[96087.0],0.0,-15.0,-15.0,4.0,4.5,4.5,18.0,4.0,3.25,1.5,13.0,1.0,16.0,3.0,"[95782.0, 95903.0, 95749.0, 95749.0, 95932.0, 95932.0, 96270.0, 96222.0, 95714.0, 96087.0, 96092.0, 96111.0, 95990.0, 95766.0, 96040.0, nan, 96043.0, 95997.0, 96138.0, 95697.0]",0.75,5.0,1.25,3.0,5.0,5.0,15.0,3.0,4.0,2.0,12.0,1.0,8.0,2.0,"[95782.0, 95749.0, 95932.0, 95932.0, 96087.0, 96092.0, 95990.0, 95766.0, nan, 96043.0, 95697.0]",0.6666666666666666,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,"[95903.0, 95749.0, 96270.0, 96222.0, 95714.0, 96111.0, 96040.0, 95997.0, 96138.0]",1.0,2.0,2.0
Saugatuck,95856,2011,3,7.666666666666667,5.0,23.0,3,6.0,6.0,18.0,1.0,2.0,"[96298.0, 96325.0, 95836.0]",0.6666666666666666,5.0,1.666666666666667,4.0,4.25,3.5,17.0,4.0,12.75,12.5,51.0,4.0,2.0,0.0,"[96072.0, 95802.0, 96140.0, 96140.0, 95781.0, 95781.0]",0.0,-34.0,-8.5,2.0,7.5,7.5,15.0,2.0,14.5,14.5,29.0,2.0,2.0,0.0,"[96072.0, 95802.0, 95781.0, 95781.0]",0.0,-14.0,-7.0,2.0,1.0,1.0,2.0,2.0,11.0,11.0,22.0,2.0,0.0,0.0,"[96140.0, 96140.0]",0.0,-20.0,-10.0
Sault Ste Marie,96272,2011,5,5.2,6.0,26.0,5,4.2,4.0,21.0,1.0,4.0,"[95880.0, 95958.0, 95865.0, 95936.0, 96094.0]",0.8,5.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96282.0, 96312.0]",,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96282.0, 96312.0]",,0.0,
Schoolcraft,95931,2011,1,6.0,6.0,6.0,1,11.0,11.0,11.0,1.0,0.0,[96155.0],0.0,-5.0,-5.0,4.0,4.75,5.0,19.0,4.0,12.5,10.5,50.0,4.0,0.0,0.0,"[95723.0, 95723.0, 96155.0, 96155.0]",0.0,-31.0,-7.75,2.0,0.5,0.5,1.0,2.0,14.5,14.5,29.0,2.0,0.0,0.0,"[95723.0, 95723.0]",0.0,-28.0,-14.0,2.0,9.0,9.0,18.0,2.0,10.5,10.5,21.0,2.0,0.0,0.0,"[96155.0, 96155.0]",0.0,-3.0,-1.5
Shelby,95757,2011,2,4.5,4.5,9.0,2,9.0,9.0,18.0,1.0,1.0,"[95862.0, 95729.0]",0.5,-9.0,-4.5,1.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,1.0,3.0,0.0,"[96104.0, 96104.0, 96104.0, 95984.0]",0.0,-12.0,-12.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0,[95984.0],0.0,-12.0,-12.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[96104.0, 96104.0, 96104.0]",,0.0,
Shepherd,95688,2011,7,6.571428571428571,7.0,46.0,7,2.4285714285714284,3.0,17.0,1.0,6.0,"[96158.0, 95932.0, 96106.0, 95926.0, 95689.0, 95893.0, 95883.0]",0.8571428571428571,29.0,4.142857142857142,19.0,7.315789473684211,7.0,139.0,19.0,4.7894736842105265,4.0,91.0,8.0,5.0,11.0,"[96094.0, 95926.0, 95926.0, 96042.0, 96042.0, 96094.0, 96094.0, 95749.0, 95990.0, 95893.0, 95893.0, 95926.0, 96097.0, 95970.0, nan, 95843.0, 96238.0, 96238.0, 95752.0, 95752.0, 95843.0, 95936.0, 96042.0, 96042.0]",0.5789473684210527,48.0,2.526315789473684,13.0,7.0,7.0,91.0,13.0,4.076923076923077,3.0,53.0,5.0,3.0,8.0,"[95926.0, 95926.0, 96042.0, 96042.0, 96094.0, 96094.0, 95749.0, 95893.0, 95893.0, 95926.0, 96097.0, 95970.0, nan, 96238.0, 96238.0, 95936.0]",0.6153846153846154,38.0,2.9230769230769234,6.0,8.0,6.0,48.0,6.0,6.333333333333333,5.0,38.0,3.0,2.0,3.0,"[96094.0, 95990.0, 95843.0, 95752.0, 95752.0, 95843.0, 96042.0, 96042.0]",0.5,10.0,1.666666666666667
South Haven,96174,2011,2,6.5,6.5,13.0,2,9.0,9.0,18.0,1.0,1.0,"[95705.0, 95722.0]",0.5,-5.0,-2.5,7.0,2.4285714285714284,2.0,17.0,7.0,9.0,8.0,63.0,6.0,4.0,1.0,"[95955.0, 95955.0, 96165.0, 96165.0, 96057.0, 96057.0, 96155.0, 95797.0, 95797.0, 95883.0, 95883.0]",0.14285714285714285,-46.0,-6.571428571428571,4.0,1.5,2.0,6.0,4.0,8.5,7.5,34.0,4.0,2.0,0.0,"[95955.0, 95955.0, 96165.0, 96165.0, 96057.0, 96057.0]",0.0,-28.0,-7.0,3.0,3.6666666666666665,4.0,11.0,3.0,9.666666666666666,8.0,29.0,2.0,2.0,1.0,"[96155.0, 95797.0, 95797.0, 95883.0, 95883.0]",0.3333333333333333,-18.0,-6.0
South Lyon,96136,2011,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,[95842.0],0.0,-1.0,-1.0,4.0,3.75,3.5,15.0,4.0,11.0,11.5,44.0,3.0,5.0,0.0,"[95933.0, 95877.0, 95877.0, 95851.0, 95759.0, 95759.0, 96318.0, 96318.0]",0.0,-29.0,-7.25,2.0,3.5,3.5,7.0,2.0,10.5,10.5,21.0,1.0,5.0,0.0,"[95877.0, 95877.0, 95759.0, 95759.0, 96318.0, 96318.0]",0.0,-14.0,-7.0,2.0,4.0,4.0,8.0,2.0,11.5,11.5,23.0,2.0,0.0,0.0,"[95933.0, 95851.0]",0.0,-15.0,-7.5
South Lyon East,96318,2011,1,4.0,4.0,4.0,1,9.0,9.0,9.0,1.0,0.0,[96066.0],0.0,-5.0,-5.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,1.0,3.0,0.0,"[95933.0, 96136.0, 96136.0, 95759.0]",0.0,-7.0,-7.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,1.0,0.0,0.0,[95933.0],0.0,-7.0,-7.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[96136.0, 96136.0, 95759.0]",,0.0,
Southfield,96115,2011,2,4.5,4.5,9.0,2,6.0,6.0,12.0,1.0,1.0,"[96029.0, 95913.0]",0.5,-3.0,-1.5,13.0,4.461538461538462,4.0,58.0,13.0,7.846153846153846,10.0,102.0,8.0,5.0,4.0,"[95690.0, 96253.0, 96086.0, 96227.0, 96319.0, 96121.0, 95908.0, 95759.0, 96025.0, 95773.0, 95773.0, 96227.0, 96319.0, 95819.0, 95819.0, 96208.0, 96025.0]",0.3076923076923077,-44.0,-3.384615384615384,7.0,5.285714285714286,6.0,37.0,7.0,7.285714285714286,5.0,51.0,3.0,3.0,3.0,"[96253.0, 96086.0, 96319.0, 96121.0, 95908.0, 96025.0, 95773.0, 96227.0, 95819.0]",0.42857142857142855,-14.0,-2.0,6.0,3.5,2.5,21.0,6.0,8.5,10.5,51.0,5.0,2.0,1.0,"[95690.0, 96227.0, 95759.0, 95773.0, 96319.0, 95819.0, 96208.0, 96025.0]",0.16666666666666666,-30.0,-5.0
Southfield Christian,95868,2011,2,6.5,6.5,13.0,2,6.5,6.5,13.0,1.0,1.0,"[95988.0, 96000.0]",0.5,0.0,0.0,2.0,2.0,2.0,4.0,2.0,12.0,12.0,24.0,2.0,3.0,0.0,"[95765.0, 95703.0, 96227.0, 95703.0, 95898.0]",0.0,-20.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[95765.0, 95898.0]",,0.0,,2.0,2.0,2.0,4.0,2.0,12.0,12.0,24.0,2.0,1.0,0.0,"[95703.0, 96227.0, 95703.0]",0.0,-20.0,-10.0
Southfield-Lathrup,96227,2011,1,6.0,6.0,6.0,1,10.0,10.0,10.0,1.0,0.0,[95864.0],0.0,-4.0,-4.0,24.0,10.833333333333334,12.0,260.0,24.0,4.083333333333333,2.5,98.0,5.0,6.0,19.0,"[96145.0, 95730.0, 95730.0, 95730.0, 95730.0, 96032.0, 96066.0, 95819.0, 96022.0, 96022.0, 95822.0, 95822.0, 95908.0, 95778.0, 95778.0, 96115.0, 96025.0, 95819.0, 95773.0, 95773.0, 95755.0, 96319.0, 95908.0, 96115.0, 95868.0, 96025.0, 96121.0, 96319.0, 95953.0, 95690.0]",0.7916666666666666,162.0,6.750000000000001,15.0,11.733333333333333,13.0,176.0,15.0,2.933333333333333,3.0,44.0,2.0,2.0,13.0,"[96032.0, 96022.0, 96022.0, 95822.0, 95822.0, 95908.0, 95778.0, 95778.0, 96115.0, 95819.0, 95773.0, 96319.0, 95908.0, 95868.0, 96025.0, 96121.0, 95953.0]",0.8666666666666667,132.0,8.799999999999999,9.0,9.333333333333334,10.0,84.0,9.0,6.0,2.0,54.0,3.0,4.0,6.0,"[96145.0, 95730.0, 95730.0, 95730.0, 95730.0, 96066.0, 95819.0, 96025.0, 95773.0, 95755.0, 96115.0, 96319.0, 95690.0]",0.6666666666666666,30.0,3.333333333333334
Southgate Anderson,96269,2011,5,6.6,6.0,33.0,5,5.4,7.0,27.0,1.0,4.0,"[96260.0, 96179.0, 96096.0, 95998.0, 96120.0]",0.8,6.0,1.1999999999999993,2.0,8.0,8.0,16.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,"[95945.0, 95800.0, 96242.0, 96242.0, 96160.0]",1.0,14.0,7.0,,,,,,,,,,,,,,,,2.0,8.0,8.0,16.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,"[95945.0, 95800.0, 96242.0, 96242.0, 96160.0]",1.0,14.0,7.0
Sparta,96107,2011,3,8.0,9.0,24.0,3,8.0,8.0,24.0,1.0,2.0,"[95991.0, 96231.0, 96187.0]",0.6666666666666666,0.0,0.0,24.0,5.916666666666667,3.5,142.0,24.0,6.5,6.5,156.0,13.0,0.0,11.0,"[96023.0, 96023.0, 96023.0, 95957.0, 96231.0, 96231.0, 96231.0, 95824.0, 96187.0, 96187.0, 96187.0, 96055.0, 96093.0, 96093.0, 96093.0, 95774.0, 95774.0, 96274.0, 95774.0, 96277.0, 96097.0, 95846.0, 95846.0, 95846.0]",0.4583333333333333,-14.0,-0.583333333333333,16.0,4.75,3.0,76.0,16.0,6.5625,6.5,105.0,9.0,0.0,7.0,"[96023.0, 95957.0, 96231.0, 96231.0, 95824.0, 96187.0, 96187.0, 96187.0, 96055.0, 96093.0, 96093.0, 95774.0, 95774.0, 95774.0, 95846.0, 95846.0]",0.4375,-29.0,-1.8125,8.0,8.25,7.0,66.0,8.0,6.375,6.0,51.0,4.0,0.0,4.0,"[96023.0, 96023.0, 96231.0, 96093.0, 96274.0, 96277.0, 96097.0, 95846.0]",0.5,15.0,1.875
Spring Lake,96005,2011,2,3.0,3.0,6.0,2,1.5,1.5,3.0,1.0,1.0,"[96251.0, 95977.0]",0.5,3.0,1.5,4.0,2.25,2.5,9.0,4.0,5.5,4.5,22.0,2.0,0.0,2.0,"[96315.0, 95984.0, 96140.0, 96140.0]",0.5,-13.0,-3.25,1.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,1.0,0.0,0.0,[96315.0],0.0,-13.0,-13.0,3.0,3.0,3.0,9.0,3.0,3.0,2.0,9.0,1.0,0.0,2.0,"[95984.0, 96140.0, 96140.0]",0.6666666666666666,0.0,0.0
Springport,96210,2011,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,[96043.0],0.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St Charles,96049,2011,2,6.0,6.0,12.0,2,4.5,4.5,9.0,1.0,1.0,"[96292.0, 96141.0]",0.5,3.0,1.5,6.0,7.5,8.0,45.0,6.0,6.333333333333333,7.0,38.0,3.0,2.0,3.0,"[95866.0, 95866.0, 95982.0, 95982.0, 96141.0, 96141.0, 95752.0, 95752.0]",0.5,7.0,1.166666666666667,3.0,7.666666666666667,8.0,23.0,3.0,9.666666666666666,10.0,29.0,2.0,0.0,1.0,"[95982.0, 96141.0, 96141.0]",0.3333333333333333,-6.0,-1.9999999999999991,3.0,7.333333333333333,8.0,22.0,3.0,3.0,0.0,9.0,1.0,2.0,2.0,"[95866.0, 95866.0, 95982.0, 95752.0, 95752.0]",0.6666666666666666,13.0,4.333333333333333
St Clair,95841,2011,7,8.0,9.0,56.0,7,1.4285714285714286,1.0,10.0,0.0,7.0,"[95860.0, 95696.0, 95953.0, 95690.0, 96127.0, 96057.0, 96197.0]",1.0,46.0,6.571428571428571,20.0,8.55,7.0,171.0,20.0,3.3,3.5,66.0,1.0,10.0,19.0,"[96112.0, 96116.0, 95737.0, 95816.0, 95962.0, 95776.0, 96307.0, 96112.0, 95835.0, 95884.0, 95762.0, 95762.0, 96226.0, 95875.0, 95860.0, 96195.0, 96011.0, 95884.0, 95884.0, 96178.0, 95751.0, 96226.0, 95875.0, 96011.0, 95743.0, 96163.0, 95743.0, 95743.0, 95762.0, 95762.0]",0.95,105.0,5.250000000000001,7.0,8.0,6.0,56.0,7.0,3.142857142857143,4.0,22.0,0.0,8.0,7.0,"[96112.0, 95737.0, 95962.0, 95884.0, 95762.0, 95762.0, 95875.0, 96195.0, 96178.0, 95751.0, 96011.0, 95743.0, 96163.0, 95762.0, 95762.0]",1.0,34.0,4.857142857142858,13.0,8.846153846153847,7.0,115.0,13.0,3.3846153846153846,3.0,44.0,1.0,2.0,12.0,"[96116.0, 95816.0, 95776.0, 96307.0, 96112.0, 95835.0, 96226.0, 95860.0, 96011.0, 95884.0, 95884.0, 96226.0, 95875.0, 95743.0, 95743.0]",0.9230769230769231,71.0,5.461538461538462
St Clair Shores Lake Shore,96195,2011,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,[95816.0],0.0,-9.0,-9.0,17.0,4.588235294117647,4.0,78.0,17.0,5.882352941176471,5.0,100.0,11.0,8.0,6.0,"[95755.0, 95755.0, 33250.0, 95805.0, 95755.0, 95835.0, 95776.0, 95995.0, 96116.0, 96153.0, 96112.0, 95841.0, 95878.0, 95776.0, 95995.0, 96153.0, 95776.0, 95995.0, 96307.0, 96307.0, 96112.0, 95878.0, 95788.0, 95788.0, 96112.0]",0.35294117647058826,-22.0,-1.2941176470588243,6.0,4.333333333333333,2.5,26.0,6.0,3.0,2.5,18.0,3.0,3.0,3.0,"[95805.0, 95755.0, 95835.0, 96153.0, 95878.0, 95776.0, 95995.0, 96112.0, 96112.0]",0.5,8.0,1.333333333333333,11.0,4.7272727272727275,4.0,52.0,11.0,7.454545454545454,9.0,82.0,8.0,5.0,3.0,"[95755.0, 95755.0, 33250.0, 95776.0, 95995.0, 96116.0, 96112.0, 95841.0, 95776.0, 95995.0, 96153.0, 96307.0, 96307.0, 95878.0, 95788.0, 95788.0]",0.2727272727272727,-30.0,-2.7272727272727266
St Clair Shores Lakeview,95788,2011,1,4.0,4.0,4.0,1,17.0,17.0,17.0,1.0,0.0,[95816.0],0.0,-13.0,-13.0,29.0,5.9655172413793105,5.0,173.0,29.0,5.655172413793103,5.0,164.0,12.0,12.0,17.0,"[95867.0, 95867.0, 96143.0, 95696.0, 33250.0, 95687.0, 95995.0, 96226.0, 96177.0, 96177.0, 96177.0, 96177.0, 96254.0, 96145.0, 96112.0, 96112.0, 95764.0, 95919.0, 95698.0, 95878.0, 95740.0, 95776.0, 96145.0, 95962.0, 96226.0, 95701.0, 95701.0, 95764.0, 96145.0, 95698.0, 95698.0, 95816.0, 95776.0, 96253.0, 95919.0, 96195.0, 96195.0, 95919.0, 95776.0, 95962.0, 96253.0]",0.5862068965517241,9.0,0.3103448275862073,17.0,6.647058823529412,7.0,113.0,17.0,4.411764705882353,3.0,75.0,4.0,7.0,13.0,"[95867.0, 95867.0, 95687.0, 96226.0, 96177.0, 96177.0, 96177.0, 96177.0, 95764.0, 95698.0, 95878.0, 95740.0, 95776.0, 95962.0, 95701.0, 95701.0, 95764.0, 96145.0, 96253.0, 95919.0, 96195.0, 96195.0, 95962.0, 96253.0]",0.7647058823529411,38.0,2.235294117647059,12.0,5.0,5.0,60.0,12.0,7.416666666666667,8.0,89.0,8.0,5.0,4.0,"[96143.0, 95696.0, 33250.0, 95995.0, 96254.0, 96145.0, 96112.0, 96112.0, 95919.0, 96145.0, 96226.0, 95698.0, 95698.0, 95816.0, 95776.0, 95919.0, 95776.0]",0.3333333333333333,-29.0,-2.416666666666667
St Clair Shores South Lake,95805,2011,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,[95962.0],0.0,-15.0,-15.0,16.0,7.0625,6.5,113.0,16.0,7.3125,8.5,117.0,9.0,5.0,7.0,"[96116.0, 96289.0, 96289.0, 96102.0, 96195.0, 96145.0, 95718.0, 95898.0, 95930.0, 95790.0, 96000.0, 96000.0, 95718.0, 95718.0, 95819.0, 95852.0, 95930.0, 95790.0, 95809.0, 96253.0, 95809.0]",0.4375,-4.0,-0.25,9.0,7.666666666666667,8.0,69.0,9.0,5.555555555555555,4.0,50.0,4.0,1.0,5.0,"[96289.0, 96289.0, 95930.0, 95790.0, 96000.0, 96000.0, 95819.0, 95852.0, 95809.0, 95809.0]",0.5555555555555556,19.0,2.1111111111111116,7.0,6.285714285714286,3.0,44.0,7.0,9.571428571428571,9.0,67.0,5.0,4.0,2.0,"[96116.0, 96102.0, 96195.0, 96145.0, 95718.0, 95898.0, 95718.0, 95718.0, 95930.0, 95790.0, 96253.0]",0.2857142857142857,-23.0,-3.2857142857142856
St Johns,95911,2011,2,9.5,9.5,19.0,2,5.5,5.5,11.0,1.0,1.0,"[95719.0, 95844.0]",0.5,8.0,4.0,6.0,4.833333333333333,2.0,29.0,6.0,1.8333333333333333,2.5,11.0,3.0,0.0,3.0,"[96255.0, 96255.0, 96111.0, 95716.0, 95787.0, 95787.0]",0.5,18.0,3.0,5.0,4.2,2.0,21.0,5.0,1.8,3.0,9.0,3.0,0.0,2.0,"[96255.0, 96255.0, 95716.0, 95787.0, 95787.0]",0.4,12.0,2.4000000000000004,1.0,8.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,[96111.0],1.0,6.0,6.0
St Joseph,95838,2011,1,7.0,7.0,7.0,1,8.0,8.0,8.0,1.0,0.0,[96098.0],0.0,-1.0,-1.0,5.0,6.4,6.0,32.0,5.0,2.4,2.0,12.0,1.0,3.0,4.0,"[95960.0, 95960.0, 95723.0, 95723.0, 95883.0, 95948.0, 95948.0, 95723.0]",0.8,20.0,4.0,3.0,6.0,3.0,18.0,3.0,2.6666666666666665,2.0,8.0,1.0,0.0,2.0,"[95948.0, 95948.0, 95723.0]",0.6666666666666666,10.0,3.3333333333333335,2.0,7.0,7.0,14.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,"[95960.0, 95960.0, 95723.0, 95723.0, 95883.0]",1.0,10.0,5.0
