teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Richmond,407616,2013.0,7,7.142857142857143,6.0,50.0,7,1.5714285714285714,1.0,11.0,1.0,0.0,6.0,"[407708.0, 407923.0, 407756.0, 407724.0, 408056.0, 407732.0, 408107.0]",0.8571428571428571,39.0,5.571428571428572,17.0,9.235294117647058,10.0,157.0,17.0,2.2941176470588234,2.0,39.0,2.0,13.0,15.0,"[407788.0, 408016.0, 407618.0, 407773.0, 408215.0, 407737.0, 408105.0, 407791.0, 408215.0, 407624.0, 408116.0, 408116.0, 407756.0, 407657.0, 407663.0, 408222.0, 407788.0, 407882.0, 407882.0, 407675.0, 407675.0, 407923.0, 407923.0, 407906.0, 407990.0, 407990.0, 407773.0, 407774.0, 407774.0, 407943.0]",0.8823529411764706,118.0,6.941176470588235,10.0,10.7,10.0,107.0,10.0,2.4,2.0,24.0,0.0,6.0,10.0,"[407788.0, 408016.0, 407773.0, 407737.0, 407791.0, 407663.0, 408222.0, 407788.0, 407882.0, 407882.0, 407923.0, 407923.0, 407906.0, 407774.0, 407774.0, 407943.0]",1.0,83.0,8.299999999999999,7.0,7.142857142857143,4.0,50.0,7.0,2.142857142857143,2.0,15.0,2.0,7.0,5.0,"[407618.0, 408215.0, 408105.0, 408215.0, 407624.0, 408116.0, 408116.0, 407756.0, 407657.0, 407675.0, 407675.0, 407990.0, 407990.0, 407773.0]",0.7142857142857143,35.0,5.0
River Rouge,407697,2013.0,2,2.0,2.0,4.0,2,6.0,6.0,12.0,1.0,0.0,1.0,"[409501.0, 407710.0]",0.5,-8.0,-4.0,11.0,11.0,10.0,121.0,11.0,5.090909090909091,4.0,56.0,2.0,9.0,9.0,"[409497.0, 407727.0, 407912.0, 409492.0, 624077.0, 409501.0, 409497.0, 407665.0, 407665.0, nan, 407727.0, 407912.0, 407912.0, 409500.0, 409500.0, 408219.0, 409492.0, 409492.0, 624077.0, 409501.0]",0.8181818181818182,65.0,5.909090909090909,4.0,6.75,5.5,27.0,4.0,1.75,0.5,7.0,1.0,5.0,3.0,"[409497.0, 407727.0, 409492.0, 409501.0, 407912.0, 407912.0, 409500.0, 409492.0, 624077.0]",0.75,20.0,5.0,7.0,13.428571428571429,15.0,94.0,7.0,7.0,6.0,49.0,1.0,4.0,6.0,"[407912.0, 624077.0, 409497.0, 407665.0, 407665.0, nan, 407727.0, 409500.0, 408219.0, 409492.0, 409501.0]",0.8571428571428571,45.0,6.428571428571429
Riverview,408166,2013.0,3,3.0,2.0,9.0,3,3.0,4.0,9.0,1.0,0.0,2.0,"[407660.0, 407651.0, 407732.0]",0.6666666666666666,0.0,0.0,7.0,5.0,4.0,35.0,7.0,4.142857142857143,3.0,29.0,3.0,8.0,4.0,"[408160.0, 407914.0, 407732.0, 408139.0, 407891.0, 407832.0, 407937.0, 408121.0, 407687.0, 407956.0, 407956.0, 407914.0, 407732.0, 407810.0, 408153.0]",0.5714285714285714,6.0,0.8571428571428568,4.0,7.25,5.5,29.0,4.0,4.75,3.0,19.0,1.0,4.0,3.0,"[408160.0, 407732.0, 408139.0, 407891.0, 408121.0, 407956.0, 407956.0, 407914.0]",0.75,10.0,2.5,3.0,2.0,2.0,6.0,3.0,3.3333333333333335,4.0,10.0,2.0,4.0,1.0,"[407914.0, 407832.0, 407937.0, 407687.0, 407732.0, 407810.0, 408153.0]",0.3333333333333333,-4.0,-1.3333333333333335
Riverview Gabriel Richard,407885,2013.0,2,5.5,5.5,11.0,2,3.5,3.5,7.0,1.0,0.0,1.0,"[408219.0, 407710.0]",0.5,4.0,2.0,13.0,4.3076923076923075,3.0,56.0,13.0,6.6923076923076925,8.0,87.0,10.0,8.0,3.0,"[408118.0, 408118.0, 407911.0, 407911.0, 409500.0, 409500.0, 407855.0, 408118.0, 408118.0, 407920.0, 407920.0, 407920.0, 407920.0, 407911.0, 407911.0, 407899.0, 407899.0, 408212.0, 407899.0, 407899.0, 407619.0]",0.23076923076923078,-31.0,-2.384615384615385,8.0,4.75,2.5,38.0,8.0,6.0,7.0,48.0,5.0,4.0,3.0,"[407911.0, 407911.0, 409500.0, 409500.0, 407855.0, 408118.0, 408118.0, 407920.0, 407920.0, 407899.0, 407899.0, 407619.0]",0.375,-10.0,-1.25,5.0,3.6,3.0,18.0,5.0,7.8,8.0,39.0,5.0,4.0,0.0,"[408118.0, 408118.0, 407920.0, 407920.0, 407911.0, 407911.0, 408212.0, 407899.0, 407899.0]",0.0,-21.0,-4.199999999999999
Rochester,408087,2013.0,1,5.0,5.0,5.0,1,10.0,10.0,10.0,1.0,0.0,0.0,[408023.0],0.0,-5.0,-5.0,30.0,4.733333333333333,3.0,142.0,30.0,6.7,7.0,201.0,19.0,3.0,11.0,"[408222.0, 408137.0, 407712.0, 408026.0, 407777.0, 408064.0, 408064.0, 407762.0, 408082.0, 407854.0, 408104.0, 407737.0, 407737.0, 407767.0, 407854.0, 407854.0, 408082.0, 408082.0, 408095.0, 408095.0, 407811.0, 407762.0, 407762.0, 408215.0, 407679.0, 408104.0, 408104.0, 407689.0, 407689.0, 407767.0, 407767.0, nan, 407671.0]",0.36666666666666664,-59.0,-1.9666666666666668,14.0,6.0,7.5,84.0,14.0,6.142857142857143,6.0,86.0,7.0,1.0,7.0,"[408222.0, 408137.0, 407712.0, 408026.0, 407777.0, 408064.0, 408064.0, 407762.0, 407767.0, 407854.0, 407854.0, 408215.0, 408104.0, 408104.0, nan]",0.5,-2.0,-0.14285714285714324,16.0,3.625,3.0,58.0,16.0,7.1875,7.0,115.0,12.0,2.0,4.0,"[408082.0, 407854.0, 408104.0, 407737.0, 407737.0, 408082.0, 408082.0, 408095.0, 408095.0, 407811.0, 407762.0, 407762.0, 407679.0, 407689.0, 407689.0, 407767.0, 407767.0, 407671.0]",0.25,-57.0,-3.5625
Rochester Adams,408082,2013.0,3,7.666666666666667,5.0,23.0,3,3.0,2.0,9.0,1.0,0.0,2.0,"[407737.0, 407671.0, 407762.0]",0.6666666666666666,14.0,4.666666666666667,23.0,6.173913043478261,6.0,142.0,23.0,6.434782608695652,7.0,148.0,12.0,7.0,11.0,"[408118.0, 408341.0, 408341.0, 407767.0, 408087.0, 408104.0, 407762.0, 407762.0, 407906.0, 407906.0, 407762.0, 408087.0, 408087.0, 407783.0, 407783.0, 407767.0, 407767.0, 407737.0, nan, 408020.0, 408020.0, 407854.0, 407854.0, 407854.0, 407724.0, 407724.0, 408104.0, 408104.0, 407720.0, 407650.0]",0.4782608695652174,-6.0,-0.2608695652173916,15.0,6.466666666666667,6.0,97.0,15.0,6.133333333333334,6.0,92.0,7.0,3.0,8.0,"[408341.0, 408341.0, 407767.0, 408087.0, 408104.0, 407762.0, 407762.0, 407906.0, 407906.0, 408087.0, 408087.0, 407783.0, 407783.0, nan, 408020.0, 408020.0, 407854.0, 407854.0]",0.5333333333333333,5.0,0.33333333333333304,8.0,5.625,6.0,45.0,8.0,7.0,7.0,56.0,5.0,4.0,3.0,"[408118.0, 407762.0, 407767.0, 407767.0, 407737.0, 407854.0, 407724.0, 407724.0, 408104.0, 408104.0, 407720.0, 407650.0]",0.375,-11.0,-1.375
Rochester Hills Lutheran Northwest,407811,2013.0,3,2.0,1.0,6.0,3,3.6666666666666665,1.0,11.0,1.0,0.0,2.0,"[407766.0, 407725.0, 407650.0]",0.6666666666666666,-5.0,-1.6666666666666665,10.0,3.6,1.5,36.0,10.0,8.4,9.5,84.0,7.0,33.0,3.0,"[407914.0, 407914.0, 407765.0, 407765.0, 407818.0, 407818.0, 408198.0, 408027.0, 408222.0, 407781.0, 408222.0, 407936.0, 408211.0, 407623.0, 407651.0, 408067.0, 408067.0, 407818.0, 407818.0, 407788.0, 408163.0, 408087.0, 408198.0, 408198.0, 408222.0, 408222.0, 407624.0, 407927.0, 407927.0, 407781.0, 407781.0, 408211.0, 407766.0, 407766.0, 407623.0, 407623.0, 408067.0, 407911.0, 407911.0, 408064.0, 408064.0, 407694.0, 407694.0]",0.3,-48.0,-4.800000000000001,3.0,7.666666666666667,4.0,23.0,3.0,9.0,9.0,27.0,1.0,11.0,2.0,"[408198.0, 408222.0, 408222.0, 407623.0, 408067.0, 408067.0, 407818.0, 407818.0, 408087.0, 407781.0, 407781.0, 408211.0, 407911.0, 407911.0]",0.6666666666666666,-4.0,-1.333333333333333,7.0,1.8571428571428572,1.0,13.0,7.0,8.142857142857142,10.0,57.0,6.0,22.0,1.0,"[407914.0, 407914.0, 407765.0, 407765.0, 407818.0, 407818.0, 408027.0, 407781.0, 407936.0, 408211.0, 407651.0, 407788.0, 408163.0, 408198.0, 408198.0, 408222.0, 408222.0, 407624.0, 407927.0, 407927.0, 407766.0, 407766.0, 407623.0, 407623.0, 408067.0, 408064.0, 408064.0, 407694.0, 407694.0]",0.14285714285714285,-44.0,-6.285714285714285
Rochester Hills Stoney Creek,407762,2013.0,4,6.0,5.5,24.0,4,5.25,5.0,21.0,1.0,0.0,3.0,"[408023.0, 407783.0, 408082.0, 407854.0]",0.75,3.0,0.75,31.0,6.516129032258065,6.0,202.0,31.0,5.580645161290323,5.0,173.0,13.0,4.0,17.0,"[407610.0, 408026.0, 407777.0, 408007.0, 408026.0, 408137.0, 408064.0, 408104.0, 408087.0, 407783.0, 407783.0, 407854.0, 408082.0, 408082.0, 407767.0, 407767.0, 408082.0, 408104.0, 408104.0, 407737.0, 407737.0, 408087.0, 408087.0, 408023.0, 408023.0, 408104.0, 408104.0, 407767.0, 407767.0, 408215.0, 408215.0, 407854.0, 407854.0, 408007.0]",0.5483870967741935,29.0,0.935483870967742,18.0,6.555555555555555,6.5,118.0,18.0,6.333333333333333,6.0,114.0,8.0,2.0,9.0,"[407610.0, 408026.0, 407777.0, 408007.0, 408026.0, 408137.0, 408064.0, 408104.0, 407783.0, 407783.0, 407854.0, 408082.0, 408087.0, 408087.0, 408104.0, 407767.0, 407767.0, 408215.0, 408215.0]",0.5,4.0,0.22222222222222232,13.0,6.461538461538462,5.0,84.0,13.0,4.538461538461538,5.0,59.0,5.0,2.0,8.0,"[408087.0, 408082.0, 408082.0, 407767.0, 407767.0, 408104.0, 408104.0, 407737.0, 407737.0, 408023.0, 408023.0, 408104.0, 407854.0, 407854.0, 408007.0]",0.6153846153846154,25.0,1.9230769230769234
Rockford,407872,2013.0,6,6.5,6.5,39.0,6,1.1666666666666667,1.0,7.0,1.0,0.0,5.0,"[407868.0, 407804.0, 408097.0, 407974.0, 408187.0, 407817.0]",0.8333333333333334,32.0,5.333333333333333,10.0,6.9,5.5,69.0,10.0,2.6,1.0,26.0,2.0,12.0,8.0,"[nan, nan, nan, 408097.0, 407828.0, 407913.0, 408054.0, 408054.0, 408008.0, 408008.0, 408020.0, 408020.0, 407671.0, 407886.0, 407886.0, 407763.0, 407847.0, 408062.0, 408062.0, 408062.0, 407772.0, 407772.0]",0.8,43.0,4.300000000000001,8.0,7.75,7.5,62.0,8.0,2.5,1.0,20.0,1.0,8.0,7.0,"[nan, nan, nan, 408097.0, 407828.0, 408008.0, 408008.0, 408020.0, 408020.0, 407671.0, 407886.0, 407886.0, 407847.0, 408062.0, 407772.0, 407772.0]",0.875,42.0,5.25,2.0,3.5,3.5,7.0,2.0,3.0,3.0,6.0,1.0,4.0,1.0,"[407913.0, 408054.0, 408054.0, 407763.0, 408062.0, 408062.0]",0.5,1.0,0.5
Rogers City,407656,2013.0,2,4.5,4.5,9.0,2,3.5,3.5,7.0,1.0,0.0,1.0,"[407971.0, 407789.0]",0.5,2.0,1.0,3.0,5.333333333333333,5.0,16.0,3.0,6.0,7.0,18.0,2.0,2.0,1.0,"[407793.0, 408048.0, 407938.0, 407870.0, 407870.0]",0.3333333333333333,-2.0,-0.666666666666667,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[407793.0],,0.0,,3.0,5.333333333333333,5.0,16.0,3.0,6.0,7.0,18.0,2.0,1.0,1.0,"[408048.0, 407938.0, 407870.0, 407870.0]",0.3333333333333333,-2.0,-0.666666666666667
Romeo,408023,2013.0,2,5.5,5.5,11.0,2,5.0,5.0,10.0,1.0,0.0,1.0,"[408087.0, 407762.0]",0.5,1.0,0.5,22.0,6.2727272727272725,5.5,138.0,22.0,4.7272727272727275,4.0,104.0,7.0,5.0,15.0,"[407773.0, 408095.0, 408095.0, 407906.0, 408136.0, 408064.0, 408064.0, 408164.0, 407906.0, 408164.0, 408104.0, 407854.0, 407969.0, 407682.0, 407682.0, 407791.0, 407791.0, 407675.0, 407762.0, 407762.0, 407756.0, 407756.0, 407906.0, 407682.0, 408215.0, 407783.0, 407783.0]",0.6818181818181818,34.0,1.545454545454545,14.0,6.285714285714286,5.5,88.0,14.0,4.785714285714286,4.0,67.0,4.0,4.0,10.0,"[407773.0, 408095.0, 408095.0, 407906.0, 408064.0, 408164.0, 407906.0, 408104.0, 407969.0, 407682.0, 407682.0, 407791.0, 407762.0, 407762.0, 407756.0, 407906.0, 407783.0, 407783.0]",0.7142857142857143,21.0,1.5,8.0,6.25,6.0,50.0,8.0,4.625,3.0,37.0,3.0,1.0,5.0,"[408136.0, 408064.0, 408164.0, 407854.0, 407791.0, 407675.0, 407756.0, 407682.0, 408215.0]",0.625,13.0,1.625
Romulus,407726,2013.0,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,[407651.0],0.0,-13.0,-13.0,7.0,1.4285714285714286,0.0,10.0,7.0,12.0,12.0,84.0,7.0,2.0,0.0,"[407695.0, 407695.0, 408130.0, 408153.0, 408099.0, 408130.0, 408160.0, 407891.0, 408153.0]",0.0,-74.0,-10.571428571428571,2.0,1.0,1.0,2.0,2.0,12.5,12.5,25.0,2.0,1.0,0.0,"[408130.0, 407891.0, 408153.0]",0.0,-23.0,-11.5,5.0,1.6,0.0,8.0,5.0,11.8,11.0,59.0,5.0,1.0,0.0,"[407695.0, 407695.0, 408130.0, 408153.0, 408099.0, 408160.0]",0.0,-51.0,-10.200000000000001
Romulus Summit Academy North,407619,2013.0,1,4.0,4.0,4.0,1,8.0,8.0,8.0,1.0,0.0,0.0,[407660.0],0.0,-4.0,-4.0,20.0,7.95,5.0,159.0,20.0,5.85,5.0,117.0,11.0,8.0,9.0,"[407977.0, 407660.0, 407651.0, 408170.0, 408199.0, 408163.0, 408163.0, 408198.0, 408198.0, 407967.0, 408139.0, 408155.0, 408199.0, 407622.0, 409492.0, 408170.0, 408089.0, 408227.0, 408227.0, 407967.0, 407687.0, 408163.0, 407912.0, 409492.0, 407622.0, 407732.0, 407732.0, 407885.0]",0.45,42.0,2.1000000000000005,9.0,5.777777777777778,3.0,52.0,9.0,7.777777777777778,6.0,70.0,6.0,2.0,3.0,"[407977.0, 407651.0, 408139.0, 408155.0, 408199.0, 409492.0, 408170.0, 408089.0, 407967.0, 407912.0, 407622.0]",0.3333333333333333,-18.0,-2.0,11.0,9.727272727272727,9.0,107.0,11.0,4.2727272727272725,4.0,47.0,5.0,6.0,6.0,"[407660.0, 408170.0, 408199.0, 408163.0, 408163.0, 408198.0, 408198.0, 407967.0, 407622.0, 408227.0, 408227.0, 407687.0, 408163.0, 409492.0, 407732.0, 407732.0, 407885.0]",0.5454545454545454,60.0,5.454545454545454
Roscommon,408114,2013.0,3,4.666666666666667,4.0,14.0,3,5.666666666666667,3.0,17.0,1.0,0.0,2.0,"[407709.0, 407667.0, 407646.0]",0.6666666666666666,-3.0,-1.0,19.0,4.526315789473684,4.0,86.0,19.0,10.526315789473685,10.0,200.0,15.0,0.0,4.0,"[407646.0, 407646.0, 407837.0, 407837.0, 408017.0, 408017.0, 407776.0, 407776.0, 408093.0, 407984.0, 407984.0, 407709.0, 407709.0, 407711.0, 407711.0, 407713.0, 407713.0, 408048.0, 408048.0]",0.21052631578947367,-114.0,-6.000000000000001,8.0,4.125,3.0,33.0,8.0,11.625,11.0,93.0,6.0,0.0,2.0,"[407646.0, 407646.0, 408017.0, 408017.0, 407984.0, 407984.0, 407709.0, 407709.0]",0.25,-60.0,-7.5,11.0,4.818181818181818,5.0,53.0,11.0,9.727272727272727,9.0,107.0,9.0,0.0,2.0,"[407837.0, 407837.0, 407776.0, 407776.0, 408093.0, 407711.0, 407711.0, 407713.0, 407713.0, 408048.0, 408048.0]",0.18181818181818182,-54.0,-4.909090909090908
Roseville,407607,2013.0,1,2.0,2.0,2.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[407694.0],0.0,-5.0,-5.0,15.0,5.4,5.0,81.0,15.0,4.4,5.0,66.0,6.0,6.0,9.0,"[407708.0, 407657.0, 407722.0, 407841.0, 407638.0, 407638.0, 407684.0, 407638.0, 407684.0, 408056.0, 408056.0, 407621.0, 407831.0, 407831.0, 407722.0, 408163.0, 408163.0, 407805.0, 407621.0, 407791.0, 408095.0]",0.6,15.0,1.0,10.0,3.8,4.5,38.0,10.0,5.3,5.0,53.0,4.0,2.0,6.0,"[407708.0, 407657.0, 407638.0, 407638.0, 407684.0, 408056.0, 407831.0, 407722.0, 408163.0, 407805.0, 407621.0, 407791.0]",0.6,-15.0,-1.5,5.0,8.6,11.0,43.0,5.0,2.6,2.0,13.0,2.0,4.0,3.0,"[407722.0, 407841.0, 407638.0, 407684.0, 408056.0, 407621.0, 407831.0, 408163.0, 408095.0]",0.6,30.0,6.0
Royal Oak,408092,2013.0,2,5.5,5.5,11.0,2,7.0,7.0,14.0,1.0,0.0,1.0,"[407936.0, 407618.0]",0.5,-3.0,-1.5,16.0,6.375,5.5,102.0,16.0,4.25,3.5,68.0,6.0,6.0,10.0,"[407720.0, 407638.0, 408163.0, 408163.0, 407936.0, 407610.0, 407737.0, 407673.0, 407689.0, 407671.0, 407936.0, 407936.0, 407671.0, 407671.0, 407610.0, 407610.0, 407737.0, 407737.0, 407673.0, 407673.0, 407689.0, 407689.0]",0.625,34.0,2.125,12.0,3.9166666666666665,3.0,47.0,12.0,4.5,3.5,54.0,6.0,0.0,6.0,"[408163.0, 408163.0, 407673.0, 407671.0, 407936.0, 407936.0, 407610.0, 407610.0, 407737.0, 407737.0, 407689.0, 407689.0]",0.5,-7.0,-0.5833333333333335,4.0,13.75,12.5,55.0,4.0,3.5,3.5,14.0,0.0,6.0,4.0,"[407720.0, 407638.0, 407936.0, 407610.0, 407737.0, 407689.0, 407671.0, 407671.0, 407673.0, 407673.0]",1.0,41.0,10.25
Royal Oak Shrine Catholic,407911,2013.0,4,6.75,6.0,27.0,4,1.0,1.0,4.0,1.0,0.0,3.0,"[407611.0, 408211.0, 407899.0, 407623.0]",0.75,23.0,5.75,18.0,8.444444444444445,8.0,152.0,18.0,4.0,2.5,72.0,4.0,13.0,14.0,"[407724.0, 407724.0, 407825.0, 407691.0, 407885.0, 407885.0, 407899.0, 407899.0, 408118.0, 408118.0, 407855.0, 407855.0, 407899.0, 407899.0, 408163.0, 408163.0, 407855.0, 407855.0, 408118.0, 408118.0, 407885.0, 407885.0, 407920.0, 407920.0, 408212.0, 407969.0, 407969.0, 407724.0, 407811.0, 407811.0, 408163.0]",0.7777777777777778,80.0,4.444444444444445,8.0,9.125,9.5,73.0,8.0,2.125,2.0,17.0,1.0,2.0,7.0,"[407899.0, 407899.0, 407855.0, 407855.0, 408118.0, 408118.0, 407885.0, 407885.0, 407920.0, 407920.0]",0.875,56.0,7.0,10.0,7.9,6.5,79.0,10.0,5.5,3.0,55.0,3.0,11.0,7.0,"[407724.0, 407724.0, 407825.0, 407691.0, 407885.0, 407885.0, 408118.0, 408118.0, 407899.0, 407899.0, 408163.0, 408163.0, 407855.0, 407855.0, 408212.0, 407969.0, 407969.0, 407724.0, 407811.0, 407811.0, 408163.0]",0.7,24.0,2.4000000000000004
Rudyard,408011,2013.0,4,5.5,4.0,22.0,4,3.75,2.5,15.0,1.0,0.0,3.0,"[636920.0, 407993.0, 408080.0, 407748.0]",0.75,7.0,1.75,3.0,3.6666666666666665,4.0,11.0,3.0,5.333333333333333,6.0,16.0,2.0,3.0,0.0,"[407986.0, 407986.0, 408162.0, 407824.0, 407798.0]",0.0,-5.0,-1.6666666666666665,1.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,1.0,0.0,0.0,[408162.0],0.0,-2.0,-2.0,2.0,3.5,3.5,7.0,2.0,5.0,5.0,10.0,1.0,3.0,0.0,"[407986.0, 407986.0, 407824.0, 407798.0]",0.0,-3.0,-1.5
Saginaw,407878,2013.0,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[407938.0],0.0,-7.0,-7.0,14.0,2.0,0.5,28.0,14.0,16.0,16.0,224.0,13.0,6.0,1.0,"[408005.0, 407965.0, 407965.0, 408005.0, 408020.0, 408020.0, 407701.0, 407701.0, 407905.0, 407905.0, 407703.0, 407703.0, 407852.0, 407964.0, 407964.0, 408083.0, 407921.0, 407921.0, 408083.0, 408083.0]",0.07142857142857142,-196.0,-14.0,8.0,0.5,0.0,4.0,8.0,18.625,19.0,149.0,8.0,4.0,0.0,"[408005.0, 408005.0, 408020.0, 408020.0, 407905.0, 407905.0, 407703.0, 407703.0, 407921.0, 407921.0, 408083.0, 408083.0]",0.0,-145.0,-18.125,6.0,4.0,1.5,24.0,6.0,12.5,11.5,75.0,5.0,2.0,1.0,"[407965.0, 407965.0, 407701.0, 407701.0, 407852.0, 407964.0, 407964.0, 408083.0]",0.16666666666666666,-51.0,-8.5
Saginaw Arthur Hill,407921,2013.0,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,0.0,[407905.0],0.0,-5.0,-5.0,21.0,7.333333333333333,5.0,154.0,21.0,8.476190476190476,10.0,178.0,13.0,6.0,7.0,"[407701.0, 407627.0, 408020.0, 407703.0, 407905.0, 407905.0, 408005.0, 408005.0, 407965.0, 407965.0, 407703.0, 407703.0, 407964.0, 407964.0, 408020.0, 408020.0, 407938.0, 407938.0, 407938.0, 408083.0, 408083.0, 407817.0, 407817.0, 407878.0, 407878.0, 407701.0]",0.3333333333333333,-24.0,-1.1428571428571432,10.0,9.7,11.0,97.0,10.0,7.8,7.0,78.0,4.0,4.0,5.0,"[407701.0, 408020.0, 407965.0, 407965.0, 407703.0, 407703.0, 407964.0, 407964.0, 408020.0, 408020.0, 408083.0, 408083.0, 407701.0]",0.5,19.0,1.8999999999999995,11.0,5.181818181818182,1.0,57.0,11.0,9.090909090909092,10.0,100.0,9.0,2.0,2.0,"[407627.0, 407703.0, 407905.0, 407905.0, 408005.0, 408005.0, 407938.0, 407938.0, 407938.0, 407817.0, 407817.0, 407878.0, 407878.0]",0.18181818181818182,-43.0,-3.90909090909091
Saginaw Buena Vista,407701,2013.0,1,0.0,0.0,0.0,1,23.0,23.0,23.0,1.0,0.0,0.0,[408135.0],0.0,-23.0,-23.0,8.0,1.625,0.0,13.0,8.0,10.375,10.0,83.0,7.0,8.0,1.0,"[408063.0, 407921.0, 408165.0, 408186.0, 407878.0, 407878.0, 408190.0, 408190.0, 408044.0, 408044.0, 407965.0, 407965.0, 408190.0, 408044.0, 408044.0, 407921.0]",0.125,-70.0,-8.75,4.0,3.0,0.5,12.0,4.0,12.75,12.5,51.0,3.0,2.0,1.0,"[407878.0, 407878.0, 408190.0, 408190.0, 408044.0, 408044.0]",0.25,-39.0,-9.75,4.0,0.25,0.0,1.0,4.0,8.0,7.0,32.0,4.0,6.0,0.0,"[408063.0, 407921.0, 408165.0, 408186.0, 408044.0, 408044.0, 407965.0, 407965.0, 408190.0, 407921.0]",0.0,-31.0,-7.75
Saginaw Heritage,407905,2013.0,2,4.5,4.5,9.0,2,4.0,4.0,8.0,1.0,0.0,1.0,"[407921.0, 407964.0]",0.5,1.0,0.5,9.0,9.11111111111111,11.0,82.0,9.0,1.2222222222222223,1.0,11.0,1.0,9.0,8.0,"[407712.0, 408020.0, 407921.0, 407921.0, 407964.0, 407964.0, 407667.0, 407878.0, 407878.0, 408202.0, 408202.0, 407698.0, 408005.0, 407830.0, 407830.0, 408020.0, 407718.0, 407817.0]",0.8888888888888888,71.0,7.888888888888888,3.0,9.0,11.0,27.0,3.0,2.0,1.0,6.0,1.0,8.0,2.0,"[407712.0, 408020.0, 407921.0, 407921.0, 407667.0, 407698.0, 408005.0, 407830.0, 407830.0, 408020.0, 407718.0]",0.6666666666666666,21.0,7.0,6.0,9.166666666666666,8.0,55.0,6.0,0.8333333333333334,0.5,5.0,0.0,1.0,6.0,"[407964.0, 407964.0, 407878.0, 407878.0, 408202.0, 408202.0, 407817.0]",1.0,50.0,8.333333333333332
Saginaw Michigan Lutheran Seminary,407787,2013.0,1,2.0,2.0,2.0,1,12.0,12.0,12.0,1.0,0.0,0.0,[407779.0],0.0,-10.0,-10.0,13.0,5.3076923076923075,4.0,69.0,13.0,8.384615384615385,4.0,109.0,9.0,4.0,3.0,"[408069.0, 408194.0, 407908.0, 407821.0, 407821.0, 408185.0, 408185.0, 408180.0, 407779.0, 407779.0, 407893.0, 407893.0, 407960.0, 408052.0, 408063.0, 408063.0]",0.23076923076923078,-40.0,-3.0769230769230775,7.0,5.0,2.0,35.0,7.0,8.714285714285714,9.0,61.0,6.0,1.0,1.0,"[408194.0, 408185.0, 408185.0, 407893.0, 407893.0, 408052.0, 408063.0, 408063.0]",0.14285714285714285,-26.0,-3.7142857142857135,6.0,5.666666666666667,4.5,34.0,6.0,8.0,4.0,48.0,3.0,3.0,2.0,"[408069.0, 407908.0, 407821.0, 407821.0, 408180.0, 407779.0, 407779.0, 407960.0]",0.3333333333333333,-14.0,-2.333333333333333
Saginaw Nouvel,408202,2013.0,1,6.0,6.0,6.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[407960.0],0.0,-1.0,-1.0,15.0,3.066666666666667,3.0,46.0,15.0,7.8,8.0,117.0,11.0,7.0,3.0,"[407964.0, 407713.0, 407713.0, 407800.0, 407758.0, 408052.0, 407851.0, 407624.0, 407624.0, 408005.0, 408035.0, 408035.0, 407905.0, 407905.0, 407624.0, 407624.0, 408004.0, 408148.0, 407817.0, 407817.0, 407978.0]",0.2,-71.0,-4.7333333333333325,8.0,2.625,3.0,21.0,8.0,5.75,4.0,46.0,5.0,5.0,2.0,"[407964.0, 407713.0, 407713.0, 407800.0, 407758.0, 407624.0, 407624.0, 408005.0, 407905.0, 407905.0, 408004.0, 408148.0]",0.25,-25.0,-3.125,7.0,3.5714285714285716,3.0,25.0,7.0,10.142857142857142,10.0,71.0,6.0,2.0,1.0,"[408052.0, 407851.0, 408035.0, 408035.0, 407624.0, 407624.0, 407817.0, 407817.0, 407978.0]",0.14285714285714285,-46.0,-6.571428571428571
